Distance (km),Delayed,Vehicle Type_Lorry,Vehicle Type_Trailer,Vehicle Type_Truck,Weather Conditions_Fog,Weather Conditions_Rain,Weather Conditions_Storm,Traffic Conditions_Light,Traffic Conditions_Moderate
616,Yes,False,False,True,False,False,False,False,True
1001,Yes,True,False,False,True,False,False,False,False
1363,Yes,False,True,False,False,False,True,True,False
828,Yes,False,True,False,False,False,False,False,False
1724,Yes,False,False,True,False,True,False,True,False
467,Yes,False,False,False,False,False,False,True,False
1624,No,False,False,False,False,False,False,True,False
1531,Yes,False,False,True,True,False,False,False,True
824,Yes,False,False,True,False,False,False,False,False
822,Yes,False,False,True,False,True,False,False,True
1790,No,True,False,False,False,False,False,True,False
550,No,False,True,False,False,False,False,True,False
1934,Yes,False,True,False,False,False,False,True,False
1085,No,False,False,False,False,False,False,True,False
1515,Yes,False,True,False,True,False,False,False,True
1456,Yes,False,False,True,False,False,True,False,True
1278,Yes,False,True,False,False,False,False,True,False
396,No,False,False,False,False,False,False,True,False
507,Yes,False,False,False,False,False,False,False,True
531,Yes,False,False,False,False,False,False,True,False
1057,Yes,False,False,False,False,False,False,False,False
400,Yes,False,True,False,False,False,False,False,True
1195,No,False,False,False,False,False,False,True,False
1732,Yes,False,True,False,False,False,False,False,True
1588,No,False,False,True,False,False,False,True,False
403,Yes,False,False,True,False,False,False,False,False
319,No,False,True,False,False,False,False,True,False
528,Yes,False,False,True,False,False,False,True,False
781,Yes,True,False,False,False,False,False,False,True
250,No,False,False,False,False,False,False,True,False
1867,Yes,False,True,False,False,False,False,False,False
1487,Yes,True,False,False,False,False,False,True,False
668,No,False,False,True,False,False,False,True,False
1584,Yes,False,False,False,False,False,False,False,True
1936,Yes,False,False,False,True,False,False,True,False
1171,Yes,True,False,False,False,False,False,False,True
323,No,False,True,False,False,False,False,True,False
1206,Yes,False,False,False,False,False,False,True,False
1162,Yes,False,False,True,False,True,False,True,False
1510,Yes,False,False,False,False,False,False,False,True
1435,Yes,False,False,False,False,False,False,False,True
1522,Yes,True,False,False,False,False,False,False,True
1257,No,True,False,False,False,False,False,True,False
707,Yes,False,False,True,False,False,False,False,False
735,No,True,False,False,False,False,False,True,False
410,No,False,False,False,False,False,False,True,False
284,Yes,False,False,False,False,False,False,True,False
1998,No,False,False,True,False,False,False,True,False
857,Yes,False,True,False,False,True,False,False,True
959,No,True,False,False,False,False,False,True,False
931,Yes,False,False,False,False,False,True,True,False
1615,Yes,False,False,True,False,True,False,False,True
979,Yes,False,False,True,False,False,True,True,False
334,No,False,True,False,False,False,False,True,False
753,No,False,True,False,False,False,False,True,False
420,Yes,False,False,True,False,False,False,False,True
1262,Yes,False,True,False,False,False,False,False,True
359,No,True,False,False,False,False,False,True,False
701,No,True,False,False,False,False,False,True,False
1336,No,True,False,False,False,False,False,True,False
1255,No,True,False,False,False,False,False,True,False
832,Yes,True,False,False,False,False,True,False,False
566,Yes,False,False,False,False,False,False,False,True
346,No,False,True,False,False,False,False,True,False
387,Yes,True,False,False,True,False,False,False,False
1610,Yes,False,False,True,False,True,False,True,False
1811,Yes,True,False,False,False,False,False,False,True
1141,No,True,False,False,False,False,False,True,False
1562,No,False,False,True,False,False,False,True,False
1523,No,True,False,False,False,False,False,True,False
972,Yes,False,False,False,False,False,False,False,True
928,Yes,False,False,False,False,False,False,False,True
1237,Yes,False,False,False,False,True,False,True,False
1320,No,False,False,True,False,False,False,True,False
1983,No,False,True,False,False,False,False,True,False
1072,Yes,False,False,False,True,False,False,True,False
1401,Yes,False,False,False,False,False,False,False,False
1125,Yes,False,True,False,False,True,False,True,False
777,Yes,True,False,False,False,False,False,False,True
1297,Yes,True,False,False,False,False,False,True,False
913,No,True,False,False,False,False,False,True,False
776,Yes,False,False,False,False,False,False,False,True
1302,No,False,False,False,False,False,False,True,False
757,No,False,True,False,False,False,False,True,False
1627,Yes,False,True,False,False,True,False,False,True
752,Yes,False,False,True,False,True,False,True,False
1087,Yes,False,False,True,False,True,False,False,False
1855,Yes,False,True,False,True,False,False,False,True
1578,Yes,True,False,False,False,False,False,True,False
1816,Yes,True,False,False,False,False,False,False,True
1388,No,False,False,False,False,False,False,True,False
1167,Yes,False,False,True,False,False,False,False,True
1252,Yes,False,False,True,False,False,False,False,True
1554,Yes,False,True,False,False,False,False,False,False
778,Yes,False,False,False,False,False,False,False,True
1263,Yes,True,False,False,True,False,False,True,False
388,Yes,False,False,False,False,True,False,True,False
726,No,False,False,False,False,False,False,True,False
450,No,False,True,False,False,False,False,True,False
1185,No,True,False,False,False,False,False,True,False
828,No,False,True,False,False,False,False,True,False
516,No,False,True,False,False,False,False,True,False
1814,Yes,False,False,False,False,True,False,True,False
1861,Yes,False,True,False,False,False,False,False,False
562,Yes,False,False,True,False,True,False,True,False
1343,Yes,False,False,True,False,False,False,False,True
1386,Yes,False,True,False,False,False,False,False,True
1774,Yes,False,False,True,False,False,False,False,True
1306,No,False,True,False,False,False,False,True,False
716,Yes,False,False,False,False,False,False,False,True
1790,No,False,False,True,False,False,False,True,False
966,Yes,False,True,False,True,False,False,True,False
1801,Yes,False,False,True,False,False,False,True,False
1028,Yes,False,True,False,False,False,False,False,True
940,Yes,False,False,False,False,False,False,False,False
1676,Yes,False,False,False,False,False,False,False,True
1103,Yes,False,False,True,False,False,False,False,False
1377,Yes,True,False,False,False,False,False,False,True
1300,Yes,True,False,False,False,True,False,True,False
793,No,False,True,False,False,False,False,True,False
1147,No,False,False,False,False,False,False,True,False
593,No,False,False,False,False,False,False,True,False
1041,Yes,False,False,True,False,False,False,False,True
834,Yes,False,True,False,False,False,False,False,True
360,No,False,False,True,False,False,False,True,False
1839,Yes,False,False,True,False,False,False,True,False
477,No,False,False,False,False,False,False,True,False
806,Yes,False,False,True,False,False,False,False,True
247,Yes,False,False,False,False,False,False,False,False
1411,Yes,True,False,False,False,True,False,False,False
990,No,False,False,False,False,False,False,True,False
1096,Yes,False,True,False,False,False,False,True,False
998,No,False,False,False,False,False,False,True,False
373,Yes,False,False,True,False,False,False,False,True
389,Yes,False,True,False,False,False,False,False,True
1684,Yes,True,False,False,False,False,False,False,True
1538,Yes,False,False,True,False,True,False,False,True
840,No,False,False,False,False,False,False,True,False
1762,Yes,False,False,False,False,False,False,False,False
760,Yes,False,False,False,True,False,False,True,False
938,Yes,False,True,False,False,False,False,False,False
490,Yes,True,False,False,False,True,False,False,True
201,Yes,True,False,False,False,False,True,False,False
1545,Yes,False,True,False,False,False,False,True,False
766,Yes,False,False,True,False,False,False,False,True
797,Yes,False,False,True,False,False,False,False,True
463,Yes,False,False,False,False,True,False,False,True
446,Yes,True,False,False,True,False,False,False,True
1584,Yes,False,False,True,False,True,False,True,False
522,Yes,False,False,False,False,False,False,True,False
971,No,True,False,False,False,False,False,True,False
1186,No,False,False,False,False,False,False,True,False
1102,Yes,False,True,False,False,True,False,True,False
1750,Yes,False,True,False,False,False,False,False,True
1297,Yes,False,False,False,False,False,False,True,False
1410,Yes,False,True,False,False,False,True,True,False
1293,No,False,True,False,False,False,False,True,False
349,Yes,False,False,False,False,False,False,False,True
1184,Yes,False,False,False,False,False,False,False,True
355,Yes,False,False,False,False,False,False,False,True
206,No,False,False,False,False,False,False,True,False
826,Yes,False,False,False,False,False,False,False,True
1154,Yes,False,False,True,False,False,False,False,True
1656,No,True,False,False,False,False,False,True,False
1329,Yes,False,False,False,False,False,False,False,True
707,Yes,True,False,False,False,False,False,True,False
205,Yes,True,False,False,False,False,False,False,True
1686,No,False,False,False,False,False,False,True,False
1080,Yes,False,True,False,False,False,False,False,True
1103,Yes,False,False,True,True,False,False,True,False
1772,Yes,False,False,True,False,True,False,False,False
550,Yes,False,False,False,False,False,False,False,True
225,Yes,False,False,True,False,False,False,False,True
1069,No,False,False,False,False,False,False,True,False
1762,Yes,False,False,True,False,False,False,False,True
1005,Yes,True,False,False,False,True,False,True,False
1983,No,False,True,False,False,False,False,True,False
1865,Yes,False,False,True,False,False,False,False,True
1876,Yes,False,False,False,True,False,False,True,False
1461,Yes,True,False,False,False,False,False,False,True
751,Yes,False,False,False,False,False,False,False,False
667,Yes,False,False,True,False,True,False,True,False
1612,Yes,False,True,False,True,False,False,False,True
1193,No,False,False,True,False,False,False,True,False
883,No,False,True,False,False,False,False,True,False
1712,Yes,False,False,True,False,False,False,False,True
1833,Yes,False,True,False,False,True,False,False,True
1918,Yes,False,False,False,True,False,False,False,True
1765,Yes,True,False,False,False,False,False,False,False
331,Yes,False,False,True,False,True,False,True,False
1990,No,False,False,False,False,False,False,True,False
1452,Yes,False,False,True,False,True,False,False,True
1363,Yes,True,False,False,False,False,False,False,True
246,No,False,True,False,False,False,False,True,False
1551,No,False,False,True,False,False,False,True,False
472,Yes,False,False,True,False,False,False,False,True
