Shipment ID,Origin,Destination,Shipment Date,Planned Delivery Date,Actual Delivery Date,Distance (km),Delayed,Vehicle Type_Lorry,Vehicle Type_Trailer,Vehicle Type_Truck,Weather Conditions_Fog,Weather Conditions_Rain,Weather Conditions_Storm,Traffic Conditions_Light,Traffic Conditions_Moderate
SHIP011243,Pune,Chennai,2023-11-09,2023-11-13,2023-11-15,1489,Yes,False,False,False,True,False,False,True,False
SHIP011244,Chennai,Bangalore,2024-02-18,2024-02-24,2024-03-03,1946,Yes,False,False,True,False,False,True,False,True
SHIP011245,Jaipur,Pune,2024-04-26,2024-05-02,2024-05-04,1801,Yes,False,False,False,False,False,False,False,False
SHIP011246,Bangalore,Mumbai,2024-02-10,2024-02-12,2024-02-15,602,Yes,False,False,False,False,False,False,False,True
SHIP011247,Mumbai,Ahmedabad,2024-04-27,2024-05-01,2024-05-02,1443,Yes,True,False,False,False,False,False,False,True
SHIP011248,Ahmedabad,Hyderabad,2024-03-07,2024-03-08,2024-03-08,240,No,False,False,False,False,False,False,True,False
SHIP011249,Bangalore,Chennai,2023-12-04,2023-12-10,2023-12-11,1800,Yes,False,False,True,False,True,False,True,False
SHIP011250,Ahmedabad,Bangalore,2023-03-12,2023-03-14,2023-03-17,602,Yes,False,True,False,False,False,False,True,False
SHIP011251,Lucknow,Bangalore,2023-12-23,2023-12-28,2023-12-29,1619,Yes,False,False,False,False,False,False,False,True
SHIP011252,Hyderabad,Pune,2023-02-12,2023-02-13,2023-02-15,245,Yes,False,False,False,True,False,False,True,False
SHIP011253,Kolkata,Delhi,2023-10-06,2023-10-10,2023-10-15,1200,Yes,True,False,False,False,False,True,False,False
SHIP011254,Mumbai,Kolkata,2023-08-06,2023-08-10,2023-08-12,1297,Yes,True,False,False,True,False,False,True,False
SHIP011255,Kolkata,Jaipur,2024-04-03,2024-04-09,2024-04-10,1901,Yes,True,False,False,False,False,False,False,True
SHIP011256,Pune,Kolkata,2023-05-07,2023-05-12,2023-05-16,1722,Yes,False,True,False,False,True,False,True,False
SHIP011257,Pune,Mumbai,2023-05-20,2023-05-24,2023-05-26,1311,Yes,False,False,True,False,False,False,False,False
SHIP011258,Hyderabad,Delhi,2023-01-06,2023-01-11,2023-01-11,1641,No,False,True,False,False,False,False,True,False
SHIP011259,Mumbai,Lucknow,2024-02-01,2024-02-02,2024-02-02,385,No,False,False,False,False,False,False,True,False
SHIP011260,Delhi,Chennai,2023-10-05,2023-10-08,2023-10-09,1160,Yes,False,True,False,False,False,False,False,True
SHIP011261,Jaipur,Pune,2023-08-03,2023-08-08,2023-08-10,1663,Yes,False,False,False,True,False,False,True,False
SHIP011262,Pune,Bangalore,2023-10-10,2023-10-13,2023-10-15,923,Yes,False,True,False,False,False,False,True,False
SHIP011263,Delhi,Lucknow,2023-12-11,2023-12-15,2023-12-17,1375,Yes,True,False,False,False,False,False,False,False
SHIP011264,Jaipur,Pune,2023-08-03,2023-08-05,2023-08-09,843,Yes,False,False,False,False,False,False,True,False
SHIP011265,Delhi,Chennai,2024-05-24,2024-05-29,2024-05-31,1730,Yes,False,False,False,False,False,False,False,False
SHIP011266,Hyderabad,Bangalore,2024-01-31,2024-02-02,2024-02-02,726,No,True,False,False,False,False,False,True,False
SHIP011267,Chennai,Lucknow,2023-01-01,2023-01-03,2023-01-04,626,Yes,False,False,False,False,False,False,False,True
SHIP011268,Jaipur,Bangalore,2023-11-07,2023-11-11,2023-11-11,1231,No,False,False,False,False,False,False,True,False
SHIP011269,Kolkata,Lucknow,2023-10-14,2023-10-17,2023-10-17,1106,No,True,False,False,False,False,False,True,False
SHIP011270,Jaipur,Kolkata,2024-03-19,2024-03-22,2024-03-23,1017,Yes,False,True,False,False,False,False,False,True
SHIP011271,Lucknow,Chennai,2023-05-05,2023-05-10,2023-05-11,1573,Yes,False,False,True,False,False,False,False,True
SHIP011272,Hyderabad,Chennai,2024-05-07,2024-05-12,2024-05-15,1716,Yes,False,True,False,False,False,True,True,False
SHIP011273,Kolkata,Pune,2023-04-15,2023-04-18,2023-04-18,1060,No,True,False,False,False,False,False,True,False
SHIP011274,Delhi,Jaipur,2023-05-18,2023-05-20,2023-05-20,753,No,False,True,False,False,False,False,True,False
SHIP011275,Bangalore,Mumbai,2024-03-07,2024-03-08,2024-03-08,509,No,False,False,False,False,False,False,True,False
SHIP011276,Chennai,Delhi,2023-02-05,2023-02-10,2023-02-12,1676,Yes,False,False,True,False,True,False,False,True
SHIP011277,Jaipur,Kolkata,2023-08-31,2023-09-05,2023-09-06,1774,Yes,False,True,False,False,False,False,False,True
SHIP011278,Ahmedabad,Lucknow,2024-01-11,2024-01-16,2024-01-16,1698,No,False,False,False,False,False,False,True,False
SHIP011279,Hyderabad,Ahmedabad,2024-03-25,2024-03-31,2024-03-31,1890,No,False,False,True,False,False,False,True,False
SHIP011280,Lucknow,Kolkata,2023-06-26,2023-06-29,2023-06-30,935,Yes,False,False,False,False,False,False,False,True
SHIP011281,Pune,Mumbai,2023-02-03,2023-02-09,2023-02-14,1837,Yes,True,False,False,False,False,False,False,True
SHIP011282,Hyderabad,Jaipur,2023-11-14,2023-11-15,2023-11-22,464,Yes,False,True,False,True,False,False,False,True
SHIP011283,Mumbai,Chennai,2023-06-10,2023-06-16,2023-06-16,1865,No,False,False,False,False,False,False,True,False
SHIP011284,Lucknow,Jaipur,2023-07-31,2023-08-02,2023-08-03,670,Yes,True,False,False,False,False,False,False,True
SHIP011285,Mumbai,Jaipur,2023-01-21,2023-01-22,2023-01-23,303,Yes,False,True,False,False,False,False,False,True
SHIP011286,Hyderabad,Jaipur,2023-11-30,2023-12-03,2023-12-05,931,Yes,False,True,False,True,False,False,True,False
SHIP011287,Mumbai,Delhi,2023-12-25,2023-12-30,2024-01-03,1565,Yes,False,False,False,False,False,True,False,True
SHIP011288,Jaipur,Mumbai,2023-01-03,2023-01-07,2023-01-07,1455,No,True,False,False,False,False,False,True,False
SHIP011289,Delhi,Chennai,2023-10-28,2023-10-30,2023-10-30,757,No,False,False,True,False,False,False,True,False
SHIP011290,Jaipur,Delhi,2023-07-28,2023-08-01,2023-08-01,1493,No,False,False,True,False,False,False,True,False
SHIP011291,Mumbai,Delhi,2023-06-13,2023-06-19,2023-06-20,1921,Yes,True,False,False,False,False,False,False,True
SHIP011292,Hyderabad,Jaipur,2023-08-26,2023-09-01,2023-09-03,1841,Yes,False,False,True,False,False,False,False,False
SHIP011293,Kolkata,Lucknow,2023-06-02,2023-06-03,2023-06-05,401,Yes,True,False,False,True,False,False,True,False
SHIP011294,Kolkata,Bangalore,2023-03-10,2023-03-11,2023-03-13,453,Yes,True,False,False,False,False,False,False,False
SHIP011295,Jaipur,Pune,2023-10-14,2023-10-15,2023-10-19,390,Yes,False,True,False,False,True,False,False,True
SHIP011296,Pune,Mumbai,2023-02-15,2023-02-21,2023-02-24,1962,Yes,False,False,True,False,True,False,False,False
SHIP011297,Pune,Chennai,2023-03-24,2023-03-26,2023-03-28,881,Yes,False,False,False,True,False,False,True,False
SHIP011298,Lucknow,Kolkata,2024-02-20,2024-02-23,2024-02-23,1162,No,False,True,False,False,False,False,True,False
SHIP011299,Delhi,Jaipur,2023-08-31,2023-09-02,2023-09-06,857,Yes,True,False,False,False,False,False,True,False
SHIP011300,Ahmedabad,Mumbai,2023-08-08,2023-08-09,2023-08-10,467,Yes,False,True,False,False,False,False,False,True
SHIP011301,Chennai,Kolkata,2023-03-08,2023-03-09,2023-03-09,516,No,False,False,False,False,False,False,True,False
SHIP011302,Chennai,Jaipur,2023-04-02,2023-04-04,2023-04-10,804,Yes,True,False,False,False,False,False,False,True
SHIP011303,Kolkata,Pune,2023-01-01,2023-01-04,2023-01-04,1046,No,True,False,False,False,False,False,True,False
SHIP011304,Pune,Kolkata,2024-01-07,2024-01-10,2024-01-11,978,Yes,True,False,False,False,False,False,False,True
SHIP011305,Bangalore,Kolkata,2023-06-25,2023-06-28,2023-06-28,1154,No,True,False,False,False,False,False,True,False
SHIP011306,Jaipur,Delhi,2023-04-30,2023-05-05,2023-05-05,1644,No,True,False,False,False,False,False,True,False
SHIP011307,Bangalore,Hyderabad,2024-01-16,2024-01-17,2024-01-19,229,Yes,False,False,False,False,False,False,False,False
SHIP011308,Delhi,Chennai,2024-02-28,2024-02-29,2024-03-02,595,Yes,False,False,False,True,False,False,True,False
SHIP011309,Jaipur,Kolkata,2023-05-24,2023-05-27,2023-05-27,1071,No,False,False,False,False,False,False,True,False
SHIP011310,Chennai,Ahmedabad,2023-09-16,2023-09-18,2023-09-18,899,No,False,False,True,False,False,False,True,False
SHIP011311,Lucknow,Mumbai,2023-02-19,2023-02-20,2023-02-24,410,Yes,False,False,True,False,False,False,True,False
SHIP011312,Mumbai,Bangalore,2023-02-07,2023-02-08,2023-02-08,530,No,False,False,False,False,False,False,True,False
SHIP011313,Delhi,Chennai,2024-01-04,2024-01-09,2024-01-16,1571,Yes,False,True,False,False,False,False,False,False
SHIP011314,Ahmedabad,Hyderabad,2024-02-29,2024-03-06,2024-03-09,1842,Yes,True,False,False,False,False,True,True,False
SHIP011315,Delhi,Hyderabad,2023-12-12,2023-12-17,2023-12-17,1718,No,False,False,True,False,False,False,True,False
SHIP011316,Jaipur,Kolkata,2023-12-15,2023-12-19,2023-12-19,1421,No,False,False,True,False,False,False,True,False
SHIP011317,Mumbai,Jaipur,2023-10-25,2023-10-30,2023-11-04,1532,Yes,False,False,True,False,True,False,False,True
SHIP011318,Bangalore,Pune,2023-09-05,2023-09-07,2023-09-08,638,Yes,False,False,True,False,True,False,True,False
SHIP011319,Pune,Jaipur,2024-05-16,2024-05-19,2024-05-20,1154,Yes,True,False,False,False,False,False,False,True
SHIP011320,Chennai,Kolkata,2023-05-16,2023-05-22,2023-05-24,1959,Yes,False,True,False,False,True,False,False,True
SHIP011321,Hyderabad,Mumbai,2024-03-10,2024-03-15,2024-03-18,1724,Yes,False,False,False,False,True,False,True,False
SHIP011322,Kolkata,Lucknow,2024-05-03,2024-05-04,2024-05-06,442,Yes,False,True,False,False,False,False,True,False
SHIP011323,Pune,Mumbai,2023-12-05,2023-12-10,2023-12-18,1663,Yes,False,True,False,False,False,True,True,False
SHIP011324,Hyderabad,Kolkata,2024-02-16,2024-02-18,2024-02-19,835,Yes,False,True,False,False,False,False,False,True
SHIP011325,Chennai,Bangalore,2023-06-10,2023-06-14,2023-06-14,1223,No,False,False,False,False,False,False,True,False
SHIP011326,Bangalore,Chennai,2023-06-28,2023-07-03,2023-07-03,1655,No,False,False,True,False,False,False,True,False
SHIP011327,Pune,Chennai,2023-12-02,2023-12-08,2023-12-10,1855,Yes,True,False,False,False,False,False,True,False
SHIP011328,Ahmedabad,Mumbai,2024-03-16,2024-03-17,2024-03-19,221,Yes,False,True,False,False,False,False,False,False
SHIP011329,Lucknow,Mumbai,2023-06-15,2023-06-17,2023-06-19,615,Yes,True,False,False,False,True,False,False,True
SHIP011330,Mumbai,Pune,2024-03-30,2024-04-04,2024-04-12,1594,Yes,False,True,False,False,False,True,False,True
SHIP011331,Hyderabad,Jaipur,2023-01-28,2023-02-03,2023-02-06,1887,Yes,False,False,False,False,True,False,False,False
SHIP011332,Pune,Chennai,2024-02-16,2024-02-17,2024-02-17,507,No,True,False,False,False,False,False,True,False
SHIP011333,Delhi,Jaipur,2023-12-08,2023-12-12,2023-12-13,1417,Yes,False,False,True,False,False,False,False,True
SHIP011334,Hyderabad,Chennai,2023-12-04,2023-12-07,2023-12-08,900,Yes,True,False,False,False,True,False,True,False
SHIP011335,Hyderabad,Pune,2023-06-15,2023-06-18,2023-06-20,1114,Yes,False,True,False,False,True,False,False,True
SHIP011336,Hyderabad,Bangalore,2023-05-29,2023-06-02,2023-06-05,1351,Yes,False,False,False,False,False,False,True,False
SHIP011337,Kolkata,Pune,2024-04-04,2024-04-08,2024-04-10,1291,Yes,True,False,False,True,False,False,True,False
SHIP011338,Delhi,Bangalore,2023-10-24,2023-10-29,2023-10-29,1595,No,False,True,False,False,False,False,True,False
SHIP011339,Lucknow,Mumbai,2023-08-31,2023-09-03,2023-09-04,1129,Yes,False,False,False,False,False,False,False,True
SHIP011340,Kolkata,Mumbai,2023-02-25,2023-02-27,2023-03-03,846,Yes,False,False,False,False,False,False,False,False
SHIP011341,Pune,Ahmedabad,2024-03-31,2024-04-02,2024-04-04,830,Yes,False,False,False,True,False,False,True,False
SHIP011342,Bangalore,Mumbai,2024-03-19,2024-03-23,2024-03-24,1457,Yes,False,False,False,False,False,False,False,True
SHIP011343,Pune,Bangalore,2024-03-26,2024-03-28,2024-03-29,679,Yes,False,False,True,False,False,False,False,True
SHIP011344,Delhi,Pune,2024-05-28,2024-06-03,2024-06-04,1832,Yes,False,False,True,False,False,False,False,True
SHIP011345,Bangalore,Mumbai,2024-03-15,2024-03-21,2024-03-27,1838,Yes,False,False,False,False,False,False,False,False
SHIP011346,Ahmedabad,Delhi,2023-02-09,2023-02-15,2023-02-16,1848,Yes,True,False,False,False,True,False,True,False
SHIP011347,Mumbai,Lucknow,2024-03-03,2024-03-06,2024-03-09,1056,Yes,False,True,False,True,False,False,False,True
SHIP011348,Chennai,Jaipur,2023-07-11,2023-07-12,2023-07-13,502,Yes,False,False,False,False,False,False,False,True
SHIP011349,Jaipur,Ahmedabad,2024-01-31,2024-02-06,2024-02-07,1860,Yes,False,False,False,False,False,False,False,True
SHIP011350,Mumbai,Pune,2023-11-19,2023-11-20,2023-11-22,235,Yes,False,False,True,False,False,False,True,False
SHIP011351,Lucknow,Pune,2024-04-21,2024-04-26,2024-04-28,1663,Yes,True,False,False,True,False,False,True,False
SHIP011352,Delhi,Jaipur,2023-08-08,2023-08-09,2023-08-10,510,Yes,False,True,False,False,False,False,False,True
SHIP011353,Chennai,Lucknow,2023-07-29,2023-08-04,2023-08-08,1838,Yes,False,True,False,False,False,False,False,True
SHIP011354,Jaipur,Pune,2023-01-02,2023-01-04,2023-01-06,768,Yes,False,False,False,False,False,False,False,False
SHIP011355,Ahmedabad,Hyderabad,2023-06-08,2023-06-10,2023-06-14,683,Yes,False,False,False,False,False,False,True,False
SHIP011356,Kolkata,Chennai,2023-03-06,2023-03-10,2023-03-11,1473,Yes,False,True,False,False,False,False,False,True
SHIP011357,Chennai,Bangalore,2023-04-07,2023-04-08,2023-04-09,411,Yes,False,False,False,False,False,False,False,True
SHIP011358,Chennai,Delhi,2023-12-21,2023-12-24,2023-12-24,1106,No,False,False,True,False,False,False,True,False
SHIP011359,Mumbai,Jaipur,2023-01-02,2023-01-07,2023-01-07,1763,No,False,False,False,False,False,False,True,False
SHIP011360,Pune,Mumbai,2024-01-21,2024-01-26,2024-01-27,1504,Yes,True,False,False,False,True,False,True,False
SHIP011361,Pune,Kolkata,2024-02-21,2024-02-22,2024-02-26,331,Yes,True,False,False,False,False,False,False,True
SHIP011362,Jaipur,Bangalore,2023-04-10,2023-04-12,2023-04-14,707,Yes,False,True,False,False,True,False,False,True
SHIP011363,Bangalore,Chennai,2023-09-12,2023-09-17,2023-09-19,1683,Yes,False,False,False,True,False,False,True,False
SHIP011364,Jaipur,Kolkata,2024-05-03,2024-05-05,2024-05-10,730,Yes,True,False,False,False,False,False,True,False
SHIP011365,Bangalore,Lucknow,2024-04-24,2024-04-29,2024-05-04,1514,Yes,False,False,False,False,True,False,True,False
SHIP011366,Kolkata,Chennai,2023-08-13,2023-08-16,2023-08-20,1196,Yes,False,True,False,False,False,True,False,True
SHIP011367,Lucknow,Chennai,2024-02-02,2024-02-06,2024-02-12,1403,Yes,False,False,False,False,False,False,False,True
SHIP011368,Hyderabad,Pune,2023-11-01,2023-11-02,2023-11-03,433,Yes,False,False,False,False,False,False,False,True
SHIP011369,Jaipur,Mumbai,2024-04-14,2024-04-17,2024-04-18,1146,Yes,False,True,False,False,False,False,False,True
SHIP011370,Kolkata,Jaipur,2023-02-17,2023-02-18,2023-02-21,448,Yes,False,True,False,True,False,False,False,True
SHIP011371,Pune,Lucknow,2024-03-12,2024-03-16,2024-03-20,1355,Yes,False,False,True,False,False,False,False,False
SHIP011372,Pune,Chennai,2024-04-22,2024-04-27,2024-05-01,1719,Yes,False,False,False,False,True,False,True,False
SHIP011373,Pune,Lucknow,2023-01-08,2023-01-10,2023-01-11,662,Yes,False,False,True,False,False,False,False,True
SHIP011374,Jaipur,Chennai,2024-02-16,2024-02-21,2024-02-25,1699,Yes,False,False,True,False,False,False,False,True
SHIP011375,Chennai,Lucknow,2023-03-10,2023-03-16,2023-03-17,1867,Yes,False,False,False,False,False,False,False,True
SHIP011376,Delhi,Bangalore,2023-12-01,2023-12-02,2023-12-04,318,Yes,False,False,True,False,False,False,False,False
SHIP011377,Hyderabad,Mumbai,2024-03-01,2024-03-02,2024-03-06,351,Yes,False,True,False,False,True,False,False,True
SHIP011378,Jaipur,Chennai,2023-09-05,2023-09-08,2023-09-10,948,Yes,False,False,True,False,False,False,True,False
SHIP011379,Jaipur,Hyderabad,2023-10-01,2023-10-03,2023-10-08,768,Yes,False,True,False,False,False,False,True,False
SHIP011380,Pune,Chennai,2024-03-27,2024-03-28,2024-03-28,573,No,True,False,False,False,False,False,True,False
SHIP011381,Delhi,Jaipur,2024-05-02,2024-05-03,2024-05-03,352,No,False,False,True,False,False,False,True,False
SHIP011382,Delhi,Kolkata,2023-05-25,2023-05-30,2023-05-30,1579,No,False,False,False,False,False,False,True,False
SHIP011383,Hyderabad,Lucknow,2023-06-25,2023-06-30,2023-06-30,1603,No,False,False,False,False,False,False,True,False
SHIP011384,Lucknow,Jaipur,2023-09-09,2023-09-12,2023-09-12,1000,No,False,True,False,False,False,False,True,False
SHIP011385,Delhi,Chennai,2023-10-20,2023-10-25,2023-10-26,1741,Yes,False,False,False,False,False,False,False,True
SHIP011386,Bangalore,Pune,2023-04-16,2023-04-18,2023-04-24,788,Yes,False,False,True,False,False,False,False,True
SHIP011387,Jaipur,Lucknow,2024-03-25,2024-03-31,2024-04-05,1882,Yes,True,False,False,False,False,True,False,False
SHIP011388,Mumbai,Bangalore,2023-08-04,2023-08-05,2023-08-10,358,Yes,True,False,False,False,True,False,True,False
SHIP011389,Hyderabad,Lucknow,2024-02-09,2024-02-11,2024-02-11,700,No,False,False,True,False,False,False,True,False
SHIP011390,Pune,Lucknow,2024-01-22,2024-01-26,2024-01-29,1304,Yes,True,False,False,False,False,False,True,False
SHIP011391,Pune,Delhi,2024-04-10,2024-04-12,2024-04-15,738,Yes,False,True,False,False,False,True,True,False
SHIP011392,Bangalore,Chennai,2024-01-19,2024-01-21,2024-01-24,819,Yes,False,False,False,False,False,True,True,False
SHIP011393,Hyderabad,Mumbai,2024-04-03,2024-04-04,2024-04-08,232,Yes,False,False,False,False,False,False,False,False
SHIP011394,Mumbai,Ahmedabad,2024-01-05,2024-01-07,2024-01-07,867,No,True,False,False,False,False,False,True,False
SHIP011395,Hyderabad,Delhi,2023-04-12,2023-04-15,2023-04-17,900,Yes,True,False,False,False,False,False,False,False
SHIP011396,Kolkata,Jaipur,2023-06-24,2023-06-27,2023-06-28,984,Yes,True,False,False,False,True,False,True,False
SHIP011397,Hyderabad,Bangalore,2023-10-13,2023-10-15,2023-10-19,625,Yes,True,False,False,True,False,False,False,False
SHIP011398,Pune,Kolkata,2024-05-07,2024-05-11,2024-05-10,1047,Yes,False,True,False,False,True,False,True,False
SHIP011399,Bangalore,Ahmedabad,2023-08-30,2023-08-31,2023-09-01,433,Yes,False,True,False,False,False,False,False,True
SHIP011400,Jaipur,Chennai,2023-10-30,2023-11-01,2023-11-04,815,Yes,False,False,False,True,False,False,False,True
SHIP011401,Bangalore,Chennai,2023-12-28,2023-12-30,2023-12-31,828,Yes,True,False,False,False,False,False,False,True
SHIP011402,Hyderabad,Delhi,2023-02-28,2023-03-05,2023-03-05,1513,No,False,True,False,False,False,False,True,False
SHIP011403,Delhi,Kolkata,2023-09-14,2023-09-18,2023-09-18,1475,No,False,False,False,False,False,False,True,False
SHIP011404,Mumbai,Bangalore,2023-03-12,2023-03-16,2023-03-16,1321,No,True,False,False,False,False,False,True,False
SHIP011405,Lucknow,Delhi,2024-02-27,2024-02-28,2024-03-02,271,Yes,False,False,False,False,False,True,True,False
SHIP011406,Ahmedabad,Hyderabad,2024-04-09,2024-04-14,2024-04-15,1718,Yes,True,False,False,False,False,False,False,True
SHIP011407,Chennai,Lucknow,2023-08-11,2023-08-16,2023-08-15,1439,Yes,False,True,False,False,False,False,False,True
SHIP011408,Lucknow,Chennai,2023-04-12,2023-04-17,2023-04-22,1797,Yes,False,True,False,False,False,False,False,True
SHIP011409,Hyderabad,Chennai,2024-02-10,2024-02-15,2024-02-21,1724,Yes,False,False,False,False,False,False,False,True
SHIP011410,Pune,Delhi,2024-04-29,2024-05-01,2024-05-02,845,Yes,False,False,False,False,False,False,False,True
SHIP011411,Hyderabad,Mumbai,2023-06-28,2023-07-03,2023-07-04,1773,Yes,True,False,False,False,False,False,False,True
SHIP011412,Bangalore,Delhi,2023-08-19,2023-08-23,2023-08-23,1429,No,True,False,False,False,False,False,True,False
SHIP011413,Jaipur,Pune,2023-12-28,2024-01-03,2024-01-05,1879,Yes,True,False,False,False,False,False,True,False
SHIP011414,Kolkata,Ahmedabad,2023-12-04,2023-12-05,2023-12-08,442,Yes,True,False,False,False,False,False,True,False
